Optimization started at 2023-03-11 12:47:25.070051
--------------------------------
Loading column definition...
Checking column definition...
Loading data...
Dropping columns / rows...
Checking for NA values...
Setting data types...
Dropping columns / rows...
Encoding data...
	Updated column definition:
		id: REAL_VALUED (ID)
		time: DATE (TIME)
		gl: REAL_VALUED (TARGET)
		fast_insulin: REAL_VALUED (OBSERVED_INPUT)
		slow_insulin: REAL_VALUED (OBSERVED_INPUT)
		calories: REAL_VALUED (OBSERVED_INPUT)
		balance: REAL_VALUED (OBSERVED_INPUT)
		quality: REAL_VALUED (OBSERVED_INPUT)
		HR: REAL_VALUED (OBSERVED_INPUT)
		BR: REAL_VALUED (OBSERVED_INPUT)
		Posture: REAL_VALUED (OBSERVED_INPUT)
		Activity: REAL_VALUED (OBSERVED_INPUT)
		HRV: REAL_VALUED (OBSERVED_INPUT)
		CoreTemp: REAL_VALUED (OBSERVED_INPUT)
		time_year: REAL_VALUED (KNOWN_INPUT)
		time_month: REAL_VALUED (KNOWN_INPUT)
		time_day: REAL_VALUED (KNOWN_INPUT)
		time_hour: REAL_VALUED (KNOWN_INPUT)
		time_minute: REAL_VALUED (KNOWN_INPUT)
Interpolating data...
	Dropped segments: 1
	Extracted segments: 8
	Interpolated values: 0
	Percent of values interpolated: 0.00%
Splitting data...
	Train: 4654 (47.17%)
	Val: 2016 (20.43%)
	Test: 2057 (20.85%)
	Test OOD: 1140 (11.55%)
Scaling data...
	No scaling applied
Data formatting complete.
--------------------------------
Current value: 0.09032543748617172, Current params: {'in_len': 180, 'max_samples_per_ts': 50, 'kernel_sizes': 3, 'dropout': 0.05562246619683136, 'lr': 0.0003279524266318061, 'batch_size': 64, 'lr_epochs': 10}
Best value: 0.09032543748617172, Best params: {'in_len': 180, 'max_samples_per_ts': 50, 'kernel_sizes': 3, 'dropout': 0.05562246619683136, 'lr': 0.0003279524266318061, 'batch_size': 64, 'lr_epochs': 10}
Current value: 0.0822732150554657, Current params: {'in_len': 132, 'max_samples_per_ts': 50, 'kernel_sizes': 3, 'dropout': 0.09554886136714032, 'lr': 0.0003835181762569274, 'batch_size': 48, 'lr_epochs': 2}
Best value: 0.0822732150554657, Best params: {'in_len': 132, 'max_samples_per_ts': 50, 'kernel_sizes': 3, 'dropout': 0.09554886136714032, 'lr': 0.0003835181762569274, 'batch_size': 48, 'lr_epochs': 2}
Current value: 0.16089089214801788, Current params: {'in_len': 192, 'max_samples_per_ts': 100, 'kernel_sizes': 3, 'dropout': 0.08503165470158791, 'lr': 0.00032884293176509426, 'batch_size': 64, 'lr_epochs': 10}
Best value: 0.0822732150554657, Best params: {'in_len': 132, 'max_samples_per_ts': 50, 'kernel_sizes': 3, 'dropout': 0.09554886136714032, 'lr': 0.0003835181762569274, 'batch_size': 48, 'lr_epochs': 2}
Current value: 0.17321060597896576, Current params: {'in_len': 192, 'max_samples_per_ts': 200, 'kernel_sizes': 3, 'dropout': 0.1361716826346168, 'lr': 0.00082678839327756, 'batch_size': 32, 'lr_epochs': 16}
Best value: 0.0822732150554657, Best params: {'in_len': 132, 'max_samples_per_ts': 50, 'kernel_sizes': 3, 'dropout': 0.09554886136714032, 'lr': 0.0003835181762569274, 'batch_size': 48, 'lr_epochs': 2}
Current value: 0.18493206799030304, Current params: {'in_len': 180, 'max_samples_per_ts': 100, 'kernel_sizes': 4, 'dropout': 0.004213091578916451, 'lr': 0.0001418794161912909, 'batch_size': 64, 'lr_epochs': 20}
Best value: 0.0822732150554657, Best params: {'in_len': 132, 'max_samples_per_ts': 50, 'kernel_sizes': 3, 'dropout': 0.09554886136714032, 'lr': 0.0003835181762569274, 'batch_size': 48, 'lr_epochs': 2}
Current value: 0.015457753092050552, Current params: {'in_len': 96, 'max_samples_per_ts': 50, 'kernel_sizes': 2, 'dropout': 0.1485705392403409, 'lr': 0.0004727828964113826, 'batch_size': 32, 'lr_epochs': 2}
